First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
4788,13849,0.7862116098403931,35,39,15,15,15,0.4285714,0.3846154
5990,18379,0.7144842147827148,115,138,26,26,26,0.226087,0.1884058
8182,14721,0.764229953289032,13,13,7,7,7,0.5384615,0.5384615
3184,14379,0.8369096517562866,16,22,3,3,3,0.1875,0.1363636
9110,9972,0.8256537318229675,50,65,10,10,10,0.2,0.1538462
352,11898,0.8165688514709473,7,4,0,0,0,0.0,0.0
3190,17019,0.7770184874534607,127,91,20,20,20,0.1574803,0.2197802
2551,17212,0.7586842775344849,6,4,0,0,0,0.0,0.0
3652,10548,0.8780630826950073,17,16,3,3,3,0.1764706,0.1875
9337,10136,0.8694558143615723,4,4,1,1,1,0.25,0.25
5213,13439,0.7369791865348816,58,68,7,7,7,0.1206897,0.1029412
1786,18168,0.742156982421875,8,6,3,3,3,0.375,0.5
6201,10956,0.7822002172470093,12,10,2,2,2,0.1666667,0.2
9501,15348,0.878558337688446,16,17,6,6,6,0.375,0.3529412
9511,12094,0.8180047273635864,16,23,3,3,3,0.1875,0.1304348
7359,17923,0.8335006237030029,71,417,57,57,57,0.8028169,0.1366906
7281,11179,0.738145112991333,141,160,46,46,46,0.3262411,0.2875
2581,14323,0.8028495907783508,9,10,4,4,4,0.4444444,0.4
8409,17895,0.807706356048584,44,36,14,14,14,0.3181818,0.3888889
3730,11671,0.8638097643852234,12,8,3,3,3,0.25,0.375
8636,17794,0.7910276651382446,29,30,7,7,7,0.2413793,0.2333333
2715,13276,0.8735712766647339,6,4,1,1,1,0.1666667,0.25
1594,13100,0.8356138467788696,21,16,5,5,5,0.2380952,0.3125
4687,18325,0.7926291227340698,9,7,0,0,0,0.0,0.0
7248,12435,0.8018918633460999,3,4,1,1,1,0.3333333,0.25
516,10442,0.830713152885437,9,8,0,0,0,0.0,0.0
9192,13667,0.7467406988143921,31,24,7,7,7,0.2258065,0.2916667
7494,11444,0.8155571222305298,14,8,2,2,2,0.1428571,0.25
7711,13099,0.7942086458206177,16,11,5,5,5,0.3125,0.4545455
526,11804,0.8625750541687012,9,9,5,5,5,0.5555556,0.5555556
1183,16683,0.8833061456680298,80,84,18,18,18,0.225,0.2142857
9354,17112,0.8517600893974304,11,4,0,0,0,0.0,0.0
8454,14869,0.8067712187767029,7,5,1,1,1,0.1428571,0.2
3072,18473,0.722388505935669,5,6,2,2,2,0.4,0.3333333
7919,15793,0.8174175024032593,66,92,15,15,15,0.2272727,0.1630435
2138,17028,0.7315207719802856,3,3,0,0,0,0.0,0.0
7394,14367,0.7944645881652832,17,11,3,3,3,0.1764706,0.2727273
4378,14987,0.8769494295120239,93,346,42,42,42,0.4516129,0.1213873
6742,10654,0.7239899635314941,7,14,1,1,1,0.1428571,0.0714286
6824,17634,0.8627903461456299,59,355,40,40,40,0.6779661,0.1126761
6008,15879,0.8464369773864746,14,11,4,4,4,0.2857143,0.3636364
3078,16459,0.8137357831001282,5,4,2,2,2,0.4,0.5
5260,12867,0.7975535988807678,8,6,2,2,2,0.25,0.3333333
291,19233,0.7956408858299255,6,8,2,2,2,0.3333333,0.25
6243,16047,0.8075793981552124,8,4,1,1,1,0.125,0.25
2653,17563,0.9495418071746826,86,84,21,21,21,0.244186,0.25
9133,15436,0.69278484582901,3,2,0,0,0,0.0,0.0
5516,11108,0.8971238136291504,10,6,1,1,1,0.1,0.1666667
8442,13187,0.6811866164207458,3,4,1,1,1,0.3333333,0.25
5312,10820,0.7819854021072388,22,10,5,5,5,0.2272727,0.5
1095,18654,0.7443237900733948,10,9,1,1,1,0.1,0.1111111
9218,14985,0.8123563528060913,14,18,4,4,4,0.2857143,0.2222222
5911,15429,0.7901885509490967,27,25,8,8,8,0.2962963,0.32
1075,12525,0.8570902943611145,31,29,5,5,5,0.1612903,0.1724138
919,19188,0.7041139602661133,6,4,0,0,0,0.0,0.0
3353,18706,0.784201979637146,6,4,0,0,0,0.0,0.0
8731,17877,0.8084880709648132,6,7,2,2,2,0.3333333,0.2857143
3558,10629,0.7793872356414795,4,3,0,0,0,0.0,0.0
9100,13695,0.766839861869812,39,46,11,11,11,0.2820513,0.2391304
8609,10159,0.8380212783813477,15,32,4,4,4,0.2666667,0.125
207,18614,0.8630138635635376,2,5,2,2,2,1.0,0.4
8879,15761,0.8330886363983154,2,3,0,0,0,0.0,0.0
3362,13728,0.7844346165657043,30,53,14,14,14,0.4666667,0.2641509
2702,13389,0.7737504243850708,12,6,3,3,3,0.25,0.5
713,17784,0.7833421230316162,5,7,3,3,3,0.6,0.4285714
6208,14731,0.858817458152771,62,52,11,11,11,0.1774194,0.2115385
4124,9849,0.8243554830551147,53,73,11,11,11,0.2075472,0.1506849
3481,15750,0.7788553237915039,13,11,2,2,2,0.1538462,0.1818182
4700,14066,0.6134693026542664,44,50,18,18,18,0.4090909,0.36
8190,10476,0.7924284338951111,9,7,1,1,1,0.1111111,0.1428571
8654,14223,0.8221647143363953,28,30,4,4,4,0.1428571,0.1333333
5031,11578,0.851134181022644,134,129,26,26,26,0.1940299,0.2015504
9341,11254,0.8397656679153442,66,74,18,18,18,0.2727273,0.2432432
7130,17900,0.8306255340576172,5,9,1,1,1,0.2,0.1111111
5962,11449,0.8707975149154663,26,41,6,6,6,0.2307692,0.1463415
8294,12906,0.7919461131095886,10,9,3,3,3,0.3,0.3333333
7326,11431,0.6975284218788147,6,4,1,1,1,0.1666667,0.25
7415,17367,0.8036582469940186,19,7,3,3,3,0.1578947,0.4285714
8324,15786,0.8661828637123108,27,30,8,8,8,0.2962963,0.2666667
7926,12106,0.8240500688552856,220,197,44,44,44,0.2,0.2233503
208,11968,0.8542682528495789,61,58,12,12,12,0.1967213,0.2068966
6202,16921,0.870668351650238,74,79,17,17,17,0.2297297,0.2151899
8862,18588,0.7559665441513062,20,33,5,5,5,0.25,0.1515152
3952,16107,0.7312983274459839,67,58,18,18,18,0.2686567,0.3103448
4396,18219,0.8071175813674927,9,3,0,0,0,0.0,0.0
5258,14199,0.817471444606781,36,34,13,13,13,0.3611111,0.3823529
1065,11890,0.7828976511955261,13,30,5,5,5,0.3846154,0.1666667
5063,13465,0.8565688133239746,3,3,1,1,1,0.3333333,0.3333333
656,18552,0.8628033399581909,4,21,1,1,1,0.25,0.047619
3210,15655,0.7118731737136841,108,94,24,24,24,0.2222222,0.2553191
6173,19193,0.8516680598258972,98,123,16,16,16,0.1632653,0.1300813
7853,16523,0.7633702754974365,13,13,0,0,0,0.0,0.0
4392,13037,0.8070583939552307,211,197,53,53,53,0.2511848,0.2690355
2829,18178,0.8398785591125488,3,4,2,2,2,0.6666667,0.5
8579,9753,0.7814840078353882,4,5,2,2,2,0.5,0.4
210,14938,0.8418067693710327,12,7,1,1,1,0.0833333,0.1428571
7384,15815,0.7485816478729248,10,9,3,3,3,0.3,0.3333333
3464,16330,0.8568160533905029,46,59,7,7,7,0.1521739,0.1186441
4877,13316,0.8936095237731934,14,28,1,1,1,0.0714286,0.0357143
223,19163,0.7852978706359863,3,4,1,1,1,0.3333333,0.25
2382,12735,0.7672592401504517,13,10,3,3,3,0.2307692,0.3
2267,16052,0.7989636063575745,7,4,1,1,1,0.1428571,0.25
531,18907,0.7598577737808228,20,32,3,3,3,0.15,0.09375
2779,13194,0.7357060313224792,14,16,2,2,2,0.1428571,0.125
3050,11967,0.8782644271850586,8,23,2,2,2,0.25,0.0869565
3143,14904,0.812512993812561,38,52,11,11,11,0.2894737,0.2115385
4529,17449,0.7687563300132751,20,25,3,3,3,0.15,0.12
8542,16493,0.8334433436393738,22,24,8,8,8,0.3636364,0.3333333
8495,10899,0.8328571319580078,4,3,0,0,0,0.0,0.0
9598,13879,0.7752370834350586,22,21,8,8,8,0.3636364,0.3809524
9328,19159,0.7912338972091675,36,53,4,4,4,0.1111111,0.0754717
9077,16279,0.7508193254470825,19,20,4,4,4,0.2105263,0.2
702,9870,0.7401474714279175,20,18,2,2,2,0.1,0.1111111
2325,19003,0.8711599707603455,22,41,7,7,7,0.3181818,0.1707317
6193,16268,0.7497332096099854,3,4,0,0,0,0.0,0.0
2521,18569,0.8404514193534851,20,22,5,5,5,0.25,0.2272727
9152,11699,0.7783057689666748,5,3,0,0,0,0.0,0.0
464,11017,0.8176902532577515,15,24,4,4,4,0.2666667,0.1666667
7027,10199,0.7985260486602783,4,3,1,1,1,0.25,0.3333333
7434,13183,0.8638176918029785,11,13,2,2,2,0.1818182,0.1538462
2449,11840,0.8107249140739441,10,8,0,0,0,0.0,0.0
7766,12344,0.8464398980140686,8,7,2,2,2,0.25,0.2857143
7039,16939,0.8197339773178101,16,100,7,7,7,0.4375,0.07
4688,18129,0.8264563679695129,14,17,2,2,2,0.1428571,0.1176471
6854,10886,0.81932532787323,15,9,2,2,2,0.1333333,0.2222222
2527,11652,0.778356671333313,12,9,1,1,1,0.0833333,0.1111111
7376,12544,0.7283065319061279,10,11,1,1,1,0.1,0.0909091
1060,17934,0.7866456508636475,4,3,1,1,1,0.25,0.3333333
9078,17626,0.7955603003501892,11,8,2,2,2,0.1818182,0.25
9466,11206,0.7916803956031799,9,10,0,0,0,0.0,0.0
2168,12514,0.8398237228393555,5,7,1,1,1,0.2,0.1428571
5878,13357,0.7825656533241272,5,4,0,0,0,0.0,0.0
5626,12876,0.8389479517936707,20,20,6,6,6,0.3,0.3
1494,13323,0.8667587041854858,35,37,10,10,10,0.2857143,0.2702703
7689,14208,0.7185893058776855,26,43,11,11,11,0.4230769,0.255814
3032,19120,0.8561701774597168,25,9,3,3,3,0.12,0.3333333
2044,12972,0.7455487251281738,29,26,2,2,2,0.0689655,0.0769231
6916,15835,0.7687515020370483,9,7,2,2,2,0.2222222,0.2857143
6947,14739,0.8826851844787598,16,14,2,2,2,0.125,0.1428571
9259,9865,0.7998576164245605,57,102,20,20,20,0.3508772,0.1960784
3470,15675,0.761233925819397,6,25,3,3,3,0.5,0.12
5513,12828,0.8029568195343018,7,9,3,3,3,0.4285714,0.3333333
4130,17033,0.7838125228881836,3,4,1,1,1,0.3333333,0.25
3106,16710,0.6602421998977661,13,22,1,1,1,0.0769231,0.0454545
1631,16302,0.8712565898895264,11,10,5,5,5,0.4545455,0.5
4779,16130,0.7687817811965942,5,2,1,1,1,0.2,0.5
7801,10077,0.8737661242485046,11,10,3,3,3,0.2727273,0.3
257,13651,0.8010545372962952,5,5,1,1,1,0.2,0.2
9677,18456,0.8316650390625,4,4,1,1,1,0.25,0.25
3258,17072,0.7104499340057373,44,74,12,12,12,0.2727273,0.1621622
791,14375,0.789279580116272,6,21,1,1,1,0.1666667,0.047619
8066,18602,0.8329914212226868,13,11,1,1,1,0.0769231,0.0909091
5983,18640,0.7755763530731201,31,38,2,2,2,0.0645161,0.0526316
5831,19000,0.8310555219650269,14,28,7,7,7,0.5,0.25
7350,9917,0.8189504146575928,15,5,0,0,0,0.0,0.0
9700,14918,0.7880722284317017,3,2,0,0,0,0.0,0.0
7211,15729,0.7409987449645996,14,11,3,3,3,0.2142857,0.2727273
5442,18258,0.766613781452179,8,7,1,1,1,0.125,0.1428571
8023,18267,0.8642473220825195,48,43,13,13,13,0.2708333,0.3023256
2336,15228,0.8334716558456421,135,131,36,36,36,0.2666667,0.2748092
2785,14008,0.717025637626648,12,8,2,2,2,0.1666667,0.25
1734,14714,0.7485146522521973,19,11,5,5,5,0.2631579,0.4545455
1008,10409,0.7025460004806519,34,80,10,10,10,0.2941176,0.125
4113,17106,0.7589097023010254,207,204,60,60,60,0.2898551,0.2941176
9645,16415,0.7825251221656799,4,3,1,1,1,0.25,0.3333333
3715,16013,0.838947594165802,4,6,1,1,1,0.25,0.1666667
5598,16066,0.8375974297523499,16,14,4,4,4,0.25,0.2857143
9554,10671,0.8242967128753662,6,6,1,1,1,0.1666667,0.1666667
189,11165,0.8071610927581787,7,9,2,2,2,0.2857143,0.2222222
2339,13783,0.7262344360351562,21,9,2,2,2,0.0952381,0.2222222
5730,12286,0.8340063095092773,33,30,7,7,7,0.2121212,0.2333333
4748,11173,0.8576706647872925,81,341,46,46,46,0.5679012,0.1348974
2524,15665,0.8022782802581787,48,43,8,8,8,0.1666667,0.1860465
3836,11436,0.7903741002082825,7,5,2,2,2,0.2857143,0.4
4818,11237,0.8279318809509277,12,6,3,3,3,0.25,0.5
3232,10998,0.8600206971168518,98,404,52,52,52,0.5306122,0.1287129
3829,18307,0.7418969869613647,5,5,1,1,1,0.2,0.2
3732,11055,0.806311845779419,12,25,1,1,1,0.0833333,0.04
6925,16367,0.7250875234603882,12,11,4,4,4,0.3333333,0.3636364
1495,17600,0.6801936626434326,19,19,4,4,4,0.2105263,0.2105263
3615,10161,0.858769953250885,13,10,4,4,4,0.3076923,0.4
7721,18180,0.7582420110702515,12,12,4,4,4,0.3333333,0.3333333
162,14572,0.8816872835159302,170,262,58,58,58,0.3411765,0.221374
8135,15919,0.8115784525871277,10,54,6,6,6,0.6,0.1111111
4854,15890,0.7386532425880432,11,8,0,0,0,0.0,0.0
7656,12012,0.7509808540344238,15,13,5,5,5,0.3333333,0.3846154
5057,14794,0.8593837022781372,6,4,1,1,1,0.1666667,0.25
2435,18688,0.771956741809845,12,9,1,1,1,0.0833333,0.1111111
4302,9900,0.7964917421340942,8,12,3,3,3,0.375,0.25
1911,15829,0.7862652540206909,6,7,2,2,2,0.3333333,0.2857143
1162,19088,0.7477272152900696,11,12,3,3,3,0.2727273,0.25
7303,11637,0.7888639569282532,18,24,2,2,2,0.1111111,0.0833333
3504,11848,0.7885997891426086,18,15,6,6,6,0.3333333,0.4
9255,15954,0.8763015866279602,18,18,6,6,6,0.3333333,0.3333333
9261,12767,0.7379201054573059,4,3,1,1,1,0.25,0.3333333
1545,14316,0.8055875301361084,18,29,4,4,4,0.2222222,0.137931
6956,14647,0.8372200727462769,9,4,0,0,0,0.0,0.0
8711,13877,0.8511868715286255,18,18,3,3,3,0.1666667,0.1666667
8666,18564,0.8147162199020386,3,2,0,0,0,0.0,0.0
3701,19073,0.8166519403457642,6,4,1,1,1,0.1666667,0.25
6619,11880,0.778157114982605,47,67,17,17,17,0.3617021,0.2537313
2129,14043,0.8082743287086487,36,27,12,12,12,0.3333333,0.4444444
5616,12254,0.7575390934944153,10,10,4,4,4,0.4,0.4
3818,13736,0.7956383228302002,5,4,2,2,2,0.4,0.5
299,15313,0.8152850270271301,29,53,9,9,9,0.3103448,0.1698113
7302,11878,0.7318427562713623,5,3,1,1,1,0.2,0.3333333
8358,18160,0.8141719102859497,11,11,0,0,0,0.0,0.0
574,13976,0.7724474668502808,7,6,2,2,2,0.2857143,0.3333333
2518,15702,0.844473659992218,8,22,3,3,3,0.375,0.1363636
4654,15526,0.7941873073577881,15,38,5,5,5,0.3333333,0.1315789
6940,14801,0.900759220123291,91,95,12,12,12,0.1318681,0.1263158
3833,15828,0.8827915191650391,10,52,3,3,3,0.3,0.0576923
2305,10081,0.708172082901001,16,9,2,2,2,0.125,0.2222222
9707,9833,0.707695484161377,22,39,3,3,3,0.1363636,0.0769231
4607,14956,0.7621221542358398,5,3,2,2,2,0.4,0.6666667
3843,11820,0.748798668384552,10,10,2,2,2,0.2,0.2
265,13607,0.7978078126907349,14,13,2,2,2,0.1428571,0.1538462
5051,13886,0.8578073978424072,19,16,4,4,4,0.2105263,0.25
7587,18031,0.749919056892395,5,2,0,0,0,0.0,0.0
3268,16400,0.860630989074707,14,15,2,2,2,0.1428571,0.1333333
2683,14434,0.8193718791007996,14,18,1,1,1,0.0714286,0.0555556
3455,10520,0.7704185247421265,6,2,1,1,1,0.1666667,0.5
3759,11426,0.7739776372909546,49,63,13,13,13,0.2653061,0.2063492
8386,12615,0.739492654800415,8,8,4,4,4,0.5,0.5
1645,14249,0.8420108556747437,8,4,2,2,2,0.25,0.5
6894,18081,0.8825151920318604,57,68,6,6,6,0.1052632,0.0882353
3924,16453,0.7346442937850952,8,6,0,0,0,0.0,0.0
3877,13223,0.8750343322753906,11,7,2,2,2,0.1818182,0.2857143
1706,17727,0.7933217287063599,50,59,9,9,9,0.18,0.1525424
5615,13712,0.8621441125869751,140,366,57,57,57,0.4071429,0.1557377
5277,16197,0.8164882659912109,6,4,1,1,1,0.1666667,0.25
1584,15257,0.8067559003829956,2,15,0,0,0,0.0,0.0
7794,16796,0.8732303977012634,140,110,38,38,38,0.2714286,0.3454545
737,13026,0.941411018371582,53,64,7,7,7,0.1320755,0.109375
1625,17366,0.7635921835899353,7,5,0,0,0,0.0,0.0
8507,16445,0.7927864789962769,19,12,2,2,2,0.1052632,0.1666667
1179,17279,0.802513837814331,9,15,2,2,2,0.2222222,0.1333333
3177,17319,0.7787003517150879,11,11,4,4,4,0.3636364,0.3636364
5216,10975,0.8211435079574585,4,7,1,1,1,0.25,0.1428571
4375,18352,0.793612539768219,24,18,6,6,6,0.25,0.3333333
4370,19140,0.8399765491485596,75,77,14,14,14,0.1866667,0.1818182
6821,15593,0.8211009502410889,93,91,22,22,22,0.2365591,0.2417582
7647,10976,0.8370717763900757,11,14,0,0,0,0.0,0.0
7371,10175,0.7607631683349609,16,28,5,5,5,0.3125,0.1785714
8287,10519,0.8428463935852051,12,28,5,5,5,0.4166667,0.1785714
7895,10818,0.8302468657493591,9,9,3,3,3,0.3333333,0.3333333
7502,16485,0.8220279216766357,24,36,5,5,5,0.2083333,0.1388889
5673,11564,0.8743408918380737,10,5,1,1,1,0.1,0.2
4502,18020,0.8230036497116089,67,70,20,20,20,0.2985075,0.2857143
6254,18111,0.8936514854431152,22,30,10,10,10,0.4545455,0.3333333
4968,12306,0.8394159078598022,3,4,0,0,0,0.0,0.0
2842,15909,0.8470647931098938,13,9,4,4,4,0.3076923,0.4444444
9490,13064,0.8541518449783325,25,32,5,5,5,0.2,0.15625
4043,11584,0.7396352887153625,2,5,2,2,2,1.0,0.4
8216,16996,0.7293626070022583,70,70,13,13,13,0.1857143,0.1857143
8375,14954,0.8016195297241211,58,56,7,7,7,0.1206897,0.125
5094,16848,0.8051143288612366,107,98,30,30,30,0.2803738,0.3061224
3935,10064,0.820510983467102,20,15,4,4,4,0.2,0.2666667
2685,10040,0.8534543514251709,180,175,35,35,35,0.1944444,0.2
8953,10092,0.8412504196166992,31,45,11,11,11,0.3548387,0.2444444
2660,14971,0.7859134674072266,4,2,1,1,1,0.25,0.5
2784,18304,0.88692706823349,12,6,1,1,1,0.0833333,0.1666667
1558,17734,0.8329822421073914,37,37,8,8,8,0.2162162,0.2162162
3112,18514,0.7477611899375916,13,7,2,2,2,0.1538462,0.2857143
3384,9933,0.7924050092697144,3,2,0,0,0,0.0,0.0
457,13371,0.8833339810371399,11,10,1,1,1,0.0909091,0.1
6637,10012,0.8680294752120972,9,27,1,1,1,0.1111111,0.037037
7864,11109,0.8425836563110352,8,8,0,0,0,0.0,0.0
8429,14902,0.839194655418396,15,3,1,1,1,0.0666667,0.3333333
7273,10604,0.8148946166038513,31,32,9,9,9,0.2903226,0.28125
5690,11486,0.905847668647766,23,33,1,1,1,0.0434783,0.030303
6669,10346,0.8349003791809082,4,5,0,0,0,0.0,0.0
6073,16471,0.7830227613449097,5,3,1,1,1,0.2,0.3333333
3114,9785,0.8274660706520081,36,48,6,6,6,0.1666667,0.125
7953,14420,0.843771755695343,3,4,0,0,0,0.0,0.0
7752,17548,0.918634295463562,45,38,11,11,11,0.2444444,0.2894737
8299,17946,0.7347383499145508,17,25,6,6,6,0.3529412,0.24
8228,16610,0.7996693849563599,21,23,7,7,7,0.3333333,0.3043478
1383,16546,0.729150652885437,2,2,0,0,0,0.0,0.0
6756,14965,0.8189862370491028,5,2,0,0,0,0.0,0.0
378,10431,0.7637912034988403,13,13,3,3,3,0.2307692,0.2307692
6746,12821,0.8495596051216125,6,8,1,1,1,0.1666667,0.125
4228,16049,0.8008551597595215,6,4,1,1,1,0.1666667,0.25
4018,12304,0.7966087460517883,4,3,0,0,0,0.0,0.0
3168,10556,0.786402702331543,23,32,4,4,4,0.173913,0.125
6648,16981,0.8243230581283569,41,51,7,7,7,0.1707317,0.1372549
3252,9732,0.7900453805923462,6,19,2,2,2,0.3333333,0.1052632
9156,12476,0.849853515625,10,6,2,2,2,0.2,0.3333333
9592,16570,0.734037458896637,29,49,12,12,12,0.4137931,0.244898
160,18057,0.7501097917556763,5,2,1,1,1,0.2,0.5
8648,11023,0.7395978569984436,5,6,2,2,2,0.4,0.3333333
1510,16893,0.6451721787452698,4,17,3,3,3,0.75,0.1764706
4174,19052,0.9380983114242554,22,29,2,2,2,0.0909091,0.0689655
4918,11513,0.8156895637512207,21,88,3,3,3,0.1428571,0.0340909
1160,17534,0.7935618162155151,21,24,3,3,3,0.1428571,0.125
8076,13686,0.8030143976211548,7,6,2,2,2,0.2857143,0.3333333
9575,18323,0.7994077801704407,6,18,1,1,1,0.1666667,0.0555556
6990,17360,0.7977191805839539,3,2,0,0,0,0.0,0.0
9378,18223,0.8979086875915527,22,20,6,6,6,0.2727273,0.3
4122,13156,0.7138110399246216,10,10,2,2,2,0.2,0.2
5942,11054,0.8171664476394653,7,6,3,3,3,0.4285714,0.5
6253,17969,0.8447595834732056,47,46,9,9,9,0.1914894,0.1956522
4329,10187,0.8253681063652039,20,20,2,2,2,0.1,0.1
4549,10864,0.8148729801177979,66,75,9,9,9,0.1363636,0.12
3723,9968,0.8161305785179138,7,5,1,1,1,0.1428571,0.2
5251,14403,0.7426411509513855,6,4,1,1,1,0.1666667,0.25
2911,10764,0.8613731861114502,11,14,0,0,0,0.0,0.0
2561,16127,0.7830550670623779,97,128,25,25,25,0.257732,0.1953125
5386,14484,0.8378522396087646,10,8,1,1,1,0.1,0.125
4349,18243,0.889629065990448,12,11,0,0,0,0.0,0.0
2726,15822,0.7886455059051514,9,15,3,3,3,0.3333333,0.2
8539,9817,0.783825159072876,7,11,1,1,1,0.1428571,0.0909091
3584,18296,0.7440158724784851,8,6,2,2,2,0.25,0.3333333
660,13554,0.7706685066223145,24,40,5,5,5,0.2083333,0.125
9319,10157,0.9048993587493896,172,508,57,57,57,0.3313953,0.1122047
6786,18855,0.8429625034332275,48,51,8,8,8,0.1666667,0.1568627
6612,11908,0.8788188695907593,19,36,4,4,4,0.2105263,0.1111111
1326,13234,0.8865747451782227,35,37,6,6,6,0.1714286,0.1621622
3494,16309,0.7080045342445374,7,5,3,3,3,0.4285714,0.6
9059,16878,0.8528347015380859,9,30,3,3,3,0.3333333,0.1
5340,14983,0.7567243576049805,33,50,14,14,14,0.4242424,0.28
4535,16312,0.8142101764678955,52,45,17,17,17,0.3269231,0.3777778
6458,10394,0.8268535137176514,20,26,5,5,5,0.25,0.1923077
8728,14011,0.8050497174263,12,73,7,7,7,0.5833333,0.0958904
5789,17474,0.8331701755523682,11,7,3,3,3,0.2727273,0.4285714
5079,18775,0.7879185080528259,38,33,10,10,10,0.2631579,0.3030303
2165,12469,0.9076406955718994,85,90,20,20,20,0.2352941,0.2222222
7236,16853,0.8184534311294556,24,19,2,2,2,0.0833333,0.1052632
9639,13229,0.8741920590400696,22,34,2,2,2,0.0909091,0.0588235
2638,12509,0.8046217560768127,148,119,38,38,38,0.2567568,0.3193277
9045,12756,0.743725061416626,5,3,0,0,0,0.0,0.0
7838,14828,0.737383246421814,6,6,0,0,0,0.0,0.0
168,17619,0.7868062853813171,7,2,0,0,0,0.0,0.0
7954,11067,0.8489019870758057,23,31,4,4,4,0.173913,0.1290323
9577,17231,0.7958088517189026,52,46,10,10,10,0.1923077,0.2173913
1154,9842,0.7445937395095825,5,4,0,0,0,0.0,0.0
5087,15575,0.8524385690689087,31,109,8,8,8,0.2580645,0.0733945
8864,16886,0.7710910439491272,17,28,3,3,3,0.1764706,0.1071429
5427,11622,0.8295297622680664,61,71,10,10,10,0.1639344,0.1408451
6225,14491,0.7562106847763062,6,4,0,0,0,0.0,0.0
5582,15962,0.8208306431770325,8,5,1,1,1,0.125,0.2
7948,9976,0.8106898069381714,19,18,9,9,9,0.4736842,0.5
7832,16446,0.7980548739433289,33,32,10,10,10,0.3030303,0.3125
9221,10106,0.845267117023468,20,54,9,9,9,0.45,0.1666667
7181,17159,0.7251275777816772,32,95,18,18,18,0.5625,0.1894737
4393,15544,0.7555380463600159,10,8,2,2,2,0.2,0.25
1276,13897,0.6859686374664307,8,6,3,3,3,0.375,0.5
6172,16443,0.8761382699012756,5,3,2,2,2,0.4,0.6666667
8004,12213,0.7703277468681335,31,34,8,8,8,0.2580645,0.2352941
