First Index,Second Index,Similarity
8409,17895,0.807706356048584
5282,17507,0.806491494178772
7873,9883,0.7872798442840576
902,14816,0.744148850440979
4368,15928,0.8549267053604126
4345,9824,0.8532559871673584
8213,13884,0.8388614654541016
3333,11126,0.7694003582000732
4843,17179,0.8316024541854858
2240,15136,0.82144695520401
2838,19171,0.8097684979438782
1276,13897,0.6859686374664307
5873,10843,0.7527700066566467
5145,15289,0.8483936786651611
963,15588,0.9014366865158081
3652,10548,0.8780630826950073
2708,17649,0.7396766543388367
8743,12613,0.8452086448669434
6248,13534,0.7727434635162354
1911,15829,0.7862652540206909
8579,9753,0.7814840078353882
7521,10169,0.7197014689445496
2234,18353,0.8248962163925171
6771,14299,0.7759672999382019
3637,18450,0.828323483467102
9696,17772,0.7374677658081055
4122,13156,0.7138110399246216
1734,14714,0.7485146522521973
9658,18254,0.8047811388969421
5453,13692,0.7994635701179504
3761,19211,0.810443639755249
1495,17600,0.6801936626434326
2293,13542,0.6954724788665771
8204,12839,0.8712387084960938
352,11898,0.8165688514709473
2829,18178,0.8398785591125488
2907,13256,0.854991614818573
4309,13133,0.7980406880378723
1397,16705,0.7704393863677979
8319,17832,0.8252547383308411
9262,13069,0.8160969018936157
7248,12435,0.8018918633460999
7766,12344,0.8464398980140686
9037,13029,0.811107337474823
5893,11302,0.7869414687156677
5878,13357,0.7825656533241272
4821,18196,0.8799816966056824
3151,17788,0.7590934038162231
189,11165,0.8071610927581787
3281,15280,0.7850680351257324
1408,16016,0.8228524923324585
5516,11108,0.8971238136291504
1140,13949,0.8111245632171631
2550,18660,0.8735737204551697
9700,14918,0.7880722284317017
4640,10883,0.6717652082443237
5487,13178,0.8275311589241028
2995,13945,0.852188229560852
8294,12906,0.7919461131095886
3935,10064,0.820510983467102
8847,16900,0.759030818939209
3047,19220,0.795364499092102
8425,13642,0.858617901802063
8496,18281,0.7878910899162292
6666,15494,0.6542304754257202
9344,9792,0.7969347238540649
4549,10864,0.8148729801177979
348,16380,0.7380314469337463
8324,15786,0.8661828637123108
6419,14500,0.8669500350952148
8826,12524,0.8080841302871704
3921,16377,0.8081787824630737
4845,12223,0.7726937532424927
1836,15233,0.7493947744369507
2370,16679,0.858244776725769
331,10459,0.7705155611038208
4375,18352,0.793612539768219
1967,17765,0.8872722387313843
8332,12581,0.7991802096366882
6133,11558,0.9005354046821594
6008,15879,0.8464369773864746
4940,10400,0.7349728345870972
3957,16278,0.8312045931816101
2072,15522,0.8007149696350098
7351,12560,0.7049214839935303
6427,12258,0.770132303237915
5216,10975,0.8211435079574585
5737,14785,0.8040799498558044
8838,14986,0.8409736752510071
702,9870,0.7401474714279175
8228,16610,0.7996693849563599
604,10266,0.8199731707572937
9556,19042,0.8797179460525513
1625,17366,0.7635921835899353
2222,14886,0.7786697745323181
7033,17440,0.8081549406051636
4317,15796,0.8086961507797241
2805,11612,0.860884428024292
5263,11376,0.8126636147499084
2955,12561,0.7274819612503052
2527,11652,0.778356671333313
3715,16013,0.838947594165802
2312,19146,0.8242446184158325
5275,14404,0.7793287634849548
3088,17122,0.8236347436904907
5312,10820,0.7819854021072388
7711,13099,0.7942086458206177
3513,16819,0.7716468572616577
7311,15465,0.7784091830253601
5106,11559,0.8339394927024841
4619,11186,0.7532748579978943
7273,10604,0.8148946166038513
574,13976,0.7724474668502808
8429,14902,0.839194655418396
1796,13985,0.7219454646110535
8507,16445,0.7927864789962769
9078,17626,0.7955603003501892
2990,18272,0.7968676686286926
8454,14869,0.8067712187767029
1618,15039,0.8118398189544678
8038,12601,0.7736048698425293
560,13209,0.8452640175819397
6172,16443,0.8761382699012756
304,16745,0.8166046142578125
547,15445,0.8597275018692017
6106,17790,0.838560938835144
8117,18447,0.8273031115531921
1969,12353,0.7882754802703857
7954,11067,0.8489019870758057
6829,19051,0.8357276916503906
6925,16367,0.7250875234603882
7397,14509,0.7656655311584473
6708,13404,0.8633582592010498
464,11017,0.8176902532577515
8711,13877,0.8511868715286255
2189,18746,0.8242369890213013
7948,9976,0.8106898069381714
8961,9928,0.7413455843925476
3843,11820,0.748798668384552
1544,17538,0.8033277988433838
9365,16804,0.8323099613189697
9466,11206,0.7916803956031799
5253,10344,0.8545511364936829
7237,12891,0.8319671154022217
6197,16192,0.7836868762969971
8341,18864,0.7797785401344299
2779,13194,0.7357060313224792
9575,18323,0.7994077801704407
7801,10077,0.8737661242485046
3868,19216,0.7751721143722534
3701,19073,0.8166519403457642
4561,19155,0.741066575050354
185,15785,0.7314485311508179
5407,18628,0.775784432888031
713,17784,0.7833421230316162
6715,16982,0.8379999399185181
5411,13239,0.7723939418792725
4767,18385,0.7982552647590637
7810,16301,0.8308916687965393
910,9989,0.7421449422836304
7751,9767,0.8348398208618164
3487,17022,0.7336258888244629
8004,12213,0.7703277468681335
3796,16525,0.8238735198974609
526,11804,0.8625750541687012
5722,17587,0.8230180144309998
4813,17664,0.8273683786392212
5079,18775,0.7879185080528259
5787,16499,0.8472105860710144
1523,12687,0.7728231549263
6762,10918,0.8120079040527344
5357,16621,0.8028237819671631
5251,14403,0.7426411509513855
7418,17525,0.8107907772064209
8452,14592,0.7491320967674255
1945,15735,0.8176316022872925
1806,10847,0.7184145450592041
5007,18329,0.8174328804016113
4302,9900,0.7964917421340942
7824,18583,0.8585531115531921
1940,14896,0.824595034122467
261,10022,0.7609581351280212
7945,11440,0.8027640581130981
4788,13849,0.7862116098403931
5405,17690,0.8197453022003174
6327,10070,0.8171054124832153
5072,9800,0.796686589717865
3818,13736,0.7956383228302002
6193,16268,0.7497332096099854
860,16285,0.8036537170410156
4854,15890,0.7386532425880432
7720,10206,0.7318941950798035
7384,15815,0.7485816478729248
4264,17157,0.8104444742202759
2978,14188,0.7818940877914429
3875,10999,0.8020526170730591
115,12211,0.7940011024475098
7465,14000,0.8561357259750366
2352,18947,0.8623287677764893
5513,12828,0.8029568195343018
2033,13148,0.855720579624176
4505,18421,0.7965710163116455
7960,13490,0.775391697883606
8879,15761,0.8330886363983154
591,18260,0.8441066145896912
3184,14379,0.8369096517562866
886,13803,0.8423075675964355
8182,14721,0.764229953289032
6146,10811,0.8276636600494385
7392,17096,0.7872107028961182
3988,9866,0.8360365629196167
4614,11338,0.8956170082092285
6201,10956,0.7822002172470093
245,10755,0.8302478790283203
7794,16796,0.8732303977012634
525,10458,0.7701904773712158
1095,18654,0.7443237900733948
6746,12821,0.8495596051216125
6127,14842,0.8716126680374146
8066,18602,0.8329914212226868
3732,11055,0.806311845779419
2038,14922,0.8941585421562195
3168,10556,0.786402702331543
9026,18237,0.8956839442253113
6158,18891,0.8303388357162476
7752,17548,0.918634295463562
5874,16576,0.845549464225769
3511,10341,0.8675556182861328
2217,14998,0.8586468696594238
6204,11078,0.8176537752151489
2653,17563,0.9495418071746826
6453,15581,0.7653340697288513
6320,12684,0.7975612878799438
4116,12630,0.8248300552368164
4830,15255,0.6932619214057922
5319,9969,0.8560135364532471
3381,14708,0.8341615796089172
6947,14739,0.8826851844787598
7992,18835,0.6787935495376587
6891,11433,0.7172824144363403
8313,11766,0.8317099809646606
3882,13996,0.7576638460159302
4972,11423,0.782486617565155
6243,16047,0.8075793981552124
3605,12030,0.7682071924209595
6247,13913,0.819429337978363
6977,9940,0.8019844889640808
1603,15287,0.7538578510284424
7280,12608,0.7616040110588074
8519,14792,0.7949515581130981
3760,14041,0.824211835861206
7998,17268,0.8322547674179077
2482,10522,0.7802906036376953
7296,14215,0.8975178599357605
5089,17553,0.8381993770599365
64,13809,0.872420072555542
2318,12271,0.8678842782974243
2363,11231,0.7648705244064331
4110,13714,0.8075525164604187
5543,14952,0.7720719575881958
510,9943,0.7262891530990601
5057,14794,0.8593837022781372
8874,13780,0.7482912540435791
3529,18397,0.8402742743492126
2435,18688,0.771956741809845
651,12492,0.855700671672821
2264,19066,0.7814699411392212
7631,17062,0.7536985874176025
4779,16130,0.7687817811965942
7081,17888,0.8469481468200684
7890,17785,0.807154655456543
9277,11045,0.6829926371574402
9671,14103,0.8441378474235535
5352,18929,0.8144710063934326
2885,11308,0.7950318455696106
4518,16077,0.7792009711265564
3348,15726,0.7968302369117737
7302,11878,0.7318427562713623
1490,11422,0.8305730819702148
9541,17430,0.8445404171943665
193,14321,0.7205648422241211
223,19163,0.7852978706359863
3693,16845,0.758232831954956
3924,16453,0.7346442937850952
8192,13043,0.8235708475112915
8495,10899,0.8328571319580078
5063,13465,0.8565688133239746
3558,10629,0.7793872356414795
6026,13104,0.8552640080451965
8181,13508,0.7725565433502197
302,17381,0.838097333908081
8542,16493,0.8334433436393738
6573,18429,0.8133201599121094
5260,12867,0.7975535988807678
1470,10503,0.7870007753372192
2598,16860,0.7649020552635193
1652,12814,0.7557109594345093
6225,14491,0.7562106847763062
9554,10671,0.8242967128753662
6854,10886,0.81932532787323
2785,14008,0.717025637626648
2375,19231,0.8657388091087341
8408,10997,0.7903734445571899
1054,16274,0.8039195537567139
6006,10447,0.7734514474868774
1973,19019,0.8281317949295044
9256,10867,0.8369358777999878
8666,18564,0.8147162199020386
958,11382,0.7097595930099487
1352,11124,0.850091278553009
9042,10267,0.8503597974777222
7394,14367,0.7944645881652832
207,18614,0.8630138635635376
4473,16824,0.8359955549240112
421,14696,0.827796220779419
9218,14985,0.8123563528060913
9337,10136,0.8694558143615723
6664,17940,0.8361972570419312
9707,9833,0.707695484161377
7475,14567,0.7713133096694946
5115,13892,0.826592743396759
4673,18001,0.8626376390457153
4410,10682,0.8511240482330322
4975,17236,0.8424137234687805
2003,14365,0.7732385993003845
1075,12525,0.8570902943611145
9163,16234,0.7946380972862244
7434,13183,0.8638176918029785
6336,15294,0.8417268991470337
8706,10294,0.796156108379364
9151,16304,0.7567228078842163
2233,17819,0.787629246711731
2758,16760,0.8041191101074219
8637,14813,0.8393566608428955
3093,14976,0.7654645442962646
7217,12732,0.8038133382797241
9586,16350,0.8281265497207642
1144,10086,0.8848177194595337
3763,13159,0.8379480838775635
5386,14484,0.8378522396087646
6754,15198,0.773592472076416
3514,14221,0.7548313140869141
5298,12243,0.8145986795425415
9244,10154,0.8618506789207458
9224,13175,0.840855598449707
7833,10953,0.8760188817977905
7603,10506,0.7911243438720703
2279,14571,0.8029589653015137
153,14298,0.7727146148681641
6653,19091,0.8897914886474609
2440,12443,0.7809875011444092
6899,18169,0.8337031602859497
5444,15918,0.8012449741363525
5911,15429,0.7901885509490967
4021,10168,0.8312007188796997
8656,11195,0.791203498840332
8381,16219,0.8182461261749268
7895,10818,0.8302468657493591
4497,12541,0.7818371653556824
8339,10761,0.7974293828010559
4613,14098,0.7974744439125061
1203,11854,0.7225643992424011
7425,14477,0.7482047080993652
1160,17534,0.7935618162155151
8268,10325,0.746414065361023
9192,13667,0.7467406988143921
7183,11556,0.7704232931137085
1431,17351,0.693214476108551
8124,11937,0.8314627408981323
9580,12978,0.84749835729599
8596,12714,0.7179392576217651
8145,15070,0.7429904937744141
5384,10698,0.819535493850708
8271,16139,0.8580836653709412
5502,17863,0.8182756900787354
8442,13187,0.6811866164207458
6964,18185,0.8388204574584961
413,16371,0.7209742069244385
546,16567,0.7935553789138794
8976,16591,0.8122937679290771
5546,12246,0.7984654307365417
8671,13313,0.7102513313293457
1786,18168,0.742156982421875
7856,10091,0.8391193151473999
8209,13298,0.8511899709701538
5304,16001,0.8421950340270996
8371,10146,0.8078814148902893
5325,17316,0.8561527132987976
4756,17589,0.8588746190071106
1578,17963,0.8458566069602966
6475,15647,0.7833778262138367
8282,18900,0.8353589773178101
3861,17251,0.7885962724685669
9133,15436,0.69278484582901
5692,15705,0.6781996488571167
7567,11281,0.7002747654914856
1328,14187,0.768816351890564
7038,13457,0.8322896361351013
932,13227,0.7689835429191589
2525,19201,0.6553489565849304
9515,18506,0.6810334920883179
3482,15259,0.8284389972686768
8603,11383,0.8261092901229858
9302,16973,0.7919782400131226
9462,17053,0.839145302772522
1070,14766,0.8094608187675476
7494,11444,0.8155571222305298
7350,9917,0.8189504146575928
1549,18289,0.7719546556472778
7595,14047,0.8198320865631104
7681,14637,0.8021258115768433
5276,18680,0.8014776110649109
3011,16898,0.8234632015228271
7322,12050,0.8125499486923218
2226,11830,0.8493976593017578
7639,10414,0.7387580871582031
3257,12797,0.8428938388824463
3920,15831,0.8187544345855713
160,18057,0.7501097917556763
8132,14748,0.809907078742981
9444,17309,0.7852576971054077
6669,10346,0.8349003791809082
7175,13882,0.7817598581314087
628,16115,0.8765487670898438
1609,15818,0.8072257041931152
323,10871,0.8630871772766113
2795,13833,0.7717080116271973
916,13426,0.7984786033630371
4693,9734,0.7688037753105164
7314,13336,0.7882392406463623
8648,11023,0.7395978569984436
4926,11159,0.8451294898986816
7251,14823,0.8608328104019165
6137,14800,0.824594259262085
4508,9719,0.8176232576370239
2300,13138,0.8643689751625061
9255,15954,0.8763015866279602
9100,13695,0.766839861869812
2489,12085,0.8907250165939331
5020,11235,0.8209304809570312
3804,14959,0.8051429986953735
1060,17934,0.7866456508636475
5957,16376,0.9347265958786011
4588,13613,0.7998660206794739
4836,12958,0.8518182635307312
2611,13697,0.768119215965271
5712,18011,0.7503433227539062
9257,11061,0.8396708965301514
5754,18060,0.8504493236541748
524,17481,0.7853691577911377
2985,15357,0.858612060546875
4018,12304,0.7966087460517883
1588,16398,0.752811849117279
457,13371,0.8833339810371399
4688,18129,0.8264563679695129
2129,14043,0.8082743287086487
3112,18514,0.7477611899375916
6590,12294,0.8310287594795227
3032,19120,0.8561701774597168
3277,9871,0.8538932800292969
5730,12286,0.8340063095092773
5790,11688,0.857006847858429
7712,13977,0.8323667645454407
7292,10955,0.7934386134147644
4055,17415,0.8366446495056152
2842,15909,0.8470647931098938
6645,15584,0.790716290473938
4654,15526,0.7941873073577881
5582,15962,0.8208306431770325
5859,11350,0.7655173540115356
6865,10787,0.7389104962348938
2720,9830,0.8469951152801514
100,14978,0.8053173422813416
8240,14638,0.8082358837127686
3415,17290,0.8053314685821533
9152,11699,0.7783057689666748
3603,10972,0.8877611756324768
6379,11892,0.7834150791168213
2784,18304,0.88692706823349
9535,16766,0.769899308681488
7721,18180,0.7582420110702515
9548,16434,0.8473780155181885
855,15503,0.7685039639472961
1283,13919,0.8784664869308472
8731,17877,0.8084880709648132
9617,18333,0.7508138418197632
1063,14737,0.9121236801147461
3647,18192,0.8327082395553589
9052,12110,0.861690104007721
8654,14223,0.8221647143363953
8795,16105,0.8206760883331299
2726,15822,0.7886455059051514
9296,16005,0.8491012454032898
2759,14058,0.8479212522506714
7416,10670,0.8026195764541626
7303,11637,0.7888639569282532
7744,14451,0.8322895169258118
7647,10976,0.8370717763900757
3079,12013,0.7643202543258667
2301,18888,0.8246113061904907
2239,16270,0.784137487411499
5960,11273,0.8931620717048645
332,16356,0.7773603796958923
4791,16322,0.7899376153945923
2387,13795,0.8525302410125732
6330,10471,0.7529810070991516
2910,10799,0.7417593002319336
6606,17225,0.8213696479797363
9536,13253,0.8441750407218933
861,19044,0.7166130542755127
2774,17264,0.8490434885025024
883,12456,0.8001207113265991
2008,14565,0.8730887770652771
715,11462,0.8585383892059326
9156,12476,0.849853515625
1271,17241,0.8464351892471313
4186,18718,0.8877672553062439
7815,14174,0.891055166721344
4732,10203,0.8644652366638184
5689,15585,0.8508995771408081
3494,16309,0.7080045342445374
7218,18211,0.7925112247467041
4266,13690,0.8784894943237305
4657,12952,0.7378671169281006
5775,10485,0.8873924016952515
275,15440,0.8394531011581421
7612,14012,0.9247595071792603
4396,18219,0.8071175813674927
836,12383,0.8582005500793457
7623,10478,0.7846823930740356
8789,13586,0.786003589630127
2082,10361,0.8073803186416626
2146,14810,0.8675938844680786
8350,11573,0.9228879809379578
5789,17474,0.8331701755523682
4353,13373,0.8502311706542969
8073,18980,0.7945931553840637
6990,17360,0.7977191805839539
2260,17761,0.846808671951294
1105,15190,0.7657613754272461
2402,10865,0.8661531209945679
4447,16162,0.7595391273498535
7864,11109,0.8425836563110352
7130,17900,0.8306255340576172
7851,15556,0.7796806693077087
8386,12615,0.739492654800415
5865,19164,0.853996217250824
7027,10199,0.7985260486602783
6939,12117,0.8134099245071411
5898,11782,0.7912946939468384
3180,12217,0.7826671004295349
5824,16961,0.8533719778060913
3312,14508,0.7549049854278564
2436,10008,0.7998971939086914
7505,16768,0.7974920868873596
8918,16907,0.8088803291320801
8814,10179,0.7387197017669678
2702,13389,0.7737504243850708
2818,12920,0.7971085906028748
6756,14965,0.8189862370491028
6411,10281,0.7576321363449097
3114,9785,0.8274660706520081
4086,19030,0.7956768274307251
9366,9826,0.8058586120605469
5296,10681,0.7293554544448853
3886,12882,0.9643641710281372
6834,18615,0.7307091951370239
200,15597,0.7928675413131714
3043,18684,0.8334982991218567
6881,10425,0.7957492470741272
637,19096,0.7848600745201111
2533,9991,0.841175377368927
9598,13879,0.7752370834350586
8200,14247,0.8229918479919434
2305,10081,0.708172082901001
9334,11816,0.7676947116851807
598,15933,0.8010870218276978
3095,10233,0.8081238865852356
3877,13223,0.8750343322753906
5024,19150,0.8612561225891113
1179,17279,0.802513837814331
5876,14464,0.8334759473800659
4189,18343,0.7710154056549072
8762,14153,0.8465113639831543
793,11700,0.8236583471298218
9402,11498,0.6982558965682983
2350,12792,0.7745040655136108
3750,10202,0.7429744601249695
4100,15430,0.8060973882675171
2122,10767,0.8290796875953674
3573,15491,0.8362263441085815
6672,16094,0.8470619320869446
8193,12001,0.7645359039306641
8539,9817,0.783825159072876
5616,12254,0.7575390934944153
221,16992,0.8260898590087891
9177,13391,0.7752071619033813
3072,18473,0.722388505935669
8357,13837,0.8696814775466919
3130,11451,0.8346962332725525
7826,10488,0.846703827381134
6254,18111,0.8936514854431152
3504,11848,0.7885997891426086
414,10351,0.8749545216560364
8871,13491,0.9668334126472473
4372,12151,0.8282026648521423
1916,11953,0.8733994364738464
7020,12017,0.7992789149284363
3050,11967,0.8782644271850586
8934,15594,0.7860276699066162
4968,12306,0.8394159078598022
9326,11326,0.8384778499603271
8977,13281,0.8323022723197937
2056,13990,0.7842884063720703
7932,10673,0.6885636448860168
802,12600,0.829679012298584
3455,10520,0.7704185247421265
7565,10978,0.88312828540802
1594,13100,0.8356138467788696
2660,14971,0.7859134674072266
488,10189,0.8270602226257324
2044,12972,0.7455487251281738
4839,16514,0.7754888534545898
6777,16143,0.8336395025253296
3829,18307,0.7418969869613647
427,11632,0.8378256559371948
9485,13193,0.8653079271316528
7459,10611,0.8347222805023193
8383,15946,0.8539548516273499
1558,17734,0.8329822421073914
788,17928,0.7962319850921631
639,16365,0.8205279111862183
4215,18369,0.8665395379066467
2141,14584,0.7559235692024231
4331,11427,0.7609106302261353
4417,11266,0.7615755796432495
234,17067,0.790864109992981
9041,18227,0.8780133724212646
8503,17879,0.7785930633544922
9261,12767,0.7379201054573059
7740,11275,0.796464204788208
7267,12020,0.8197729587554932
3730,11671,0.8638097643852234
7839,16690,0.8327103853225708
6931,9948,0.8330390453338623
986,15820,0.8195833563804626
8477,10362,0.8186118602752686
5215,11244,0.8158062696456909
425,11331,0.8033798933029175
1655,16794,0.9002623558044434
257,13651,0.8010545372962952
1284,17418,0.8063336610794067
3335,15886,0.7699263095855713
3708,11028,0.7700046300888062
5277,16197,0.8164882659912109
9341,11254,0.8397656679153442
9490,13064,0.8541518449783325
2128,10118,0.6172373294830322
3904,15866,0.8660320043563843
2817,16946,0.8032140731811523
2809,17710,0.785438060760498
8719,16906,0.8455315828323364
9647,14438,0.7785968780517578
8608,14740,0.7857872247695923
6717,15214,0.809268057346344
8616,11786,0.8215277194976807
168,17619,0.7868062853813171
173,12284,0.8356752991676331
3261,15708,0.7908423542976379
9059,16878,0.8528347015380859
9568,14401,0.8523558378219604
679,9912,0.7521357536315918
6019,16616,0.6849606037139893
2581,14323,0.8028495907783508
265,13607,0.7978078126907349
995,17747,0.8691490888595581
2111,10420,0.8534745573997498
9347,9810,0.8474007844924927
1645,14249,0.8420108556747437
4942,16022,0.7823777198791504
7656,12012,0.7509808540344238
2469,12024,0.835009753704071
3864,12274,0.8281362652778625
808,14512,0.8791959285736084
7181,17159,0.7251275777816772
516,10442,0.830713152885437
1114,11990,0.896041750907898
9479,10609,0.7745559215545654
4329,10187,0.8253681063652039
8210,15043,0.834493100643158
2415,11454,0.7740572690963745
1078,13962,0.7778865694999695
4754,13922,0.7804121971130371
3712,14262,0.8032635450363159
3406,18579,0.8434620499610901
6685,12467,0.790908694267273
373,15925,0.86681067943573
5363,15950,0.8110759854316711
6868,18355,0.8354443311691284
2715,13276,0.8735712766647339
